Xfer,Query,Decision,Source_Spd,Pred_Spd,Actual_Spd,High_Risk_Ops,Status,Reason
B_SATA->A_NVMe,33b,hint05,1.3303169637715135,1.500143042539412,1.0,,Correct,"HALO-R selected hint05: source 1.50x → predicted target 1.50x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,33c,hint05,1.3892892722363817,1.397630369154555,1.0,,Correct,"HALO-R selected hint05: source 1.40x → predicted target 1.40x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,3a,hint05,1.150721721016883,1.1540328970394371,1.0,,Correct,"HALO-R selected hint05: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,3b,hint01,1.0914323549656977,1.0914323549656977,1.0,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,3c,hint05,1.2178167950123333,1.219888170717045,1.0,,Correct,"HALO-R selected hint05: source 1.22x → predicted target 1.22x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,4a,hint05,1.1719350184207364,1.1989830464543356,1.0,,Correct,"HALO-R selected hint05: source 1.20x → predicted target 1.20x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,4b,hint05,0.94362704192366,1.0247185554807237,1.0,,Correct,"HALO-R selected hint05: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,4c,hint01,1.1966210034647426,1.1966210034647426,1.0,,Correct,"HALO-R selected hint01: source 1.20x → predicted target 1.20x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,5a,hint01,1.2739823111207644,1.2739823111207644,1.0,,Correct,"HALO-R selected hint01: source 1.27x → predicted target 1.27x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,5b,hint01,1.2291549202323286,1.2291549202323286,1.0,,Correct,"HALO-R selected hint01: source 1.23x → predicted target 1.23x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,5c,hint01,1.1375057755296116,1.1375057755296116,1.0,,Correct,"HALO-R selected hint01: source 1.14x → predicted target 1.14x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,6a,NATIVE,0.9443377634625281,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 0.94x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_NVMe,6b,hint01,1.3069477167068306,1.3069477167068306,1.0,,Correct,"HALO-R selected hint01: source 1.31x → predicted target 1.31x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,6c,hint01,1.2879333232334411,1.2879333232334411,1.0,,Correct,"HALO-R selected hint01: source 1.29x → predicted target 1.29x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,6d,hint01,1.2641555081418494,1.2641555081418494,1.0,,Correct,"HALO-R selected hint01: source 1.26x → predicted target 1.26x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,6e,NATIVE,0.9956441339428002,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_NVMe,6f,hint05,1.5185709735692,1.524758528945354,1.0,,Correct,"HALO-R selected hint05: source 1.52x → predicted target 1.52x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,7a,NATIVE,0.9879283448266181,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_NVMe,7b,hint01,1.1326670147021778,1.1326670147021778,1.0,,Correct,"HALO-R selected hint01: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,7c,hint05,1.2697528861078604,1.2785053428246347,1.0,,Correct,"HALO-R selected hint05: source 1.28x → predicted target 1.28x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,8a,NATIVE,0.9998775758962987,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_NVMe,8b,hint01,1.0479774718040957,1.0479774718040957,1.0,,Correct,"HALO-R selected hint01: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,8c,hint05,1.184160562145756,1.191831315523144,1.0,,Correct,"HALO-R selected hint05: source 1.19x → predicted target 1.19x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,8d,hint01,1.084737766564917,1.084737766564917,1.0,,Correct,"HALO-R selected hint01: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,9a,hint05,1.116220943042655,1.1360740246751588,1.0,,Correct,"HALO-R selected hint05: source 1.14x → predicted target 1.14x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,9b,hint02,1.0335768900068751,1.0463351448063458,1.0,,Correct,"HALO-R selected hint02: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,9c,hint01,1.1136461542801086,1.1136461542801086,1.0,,Correct,"HALO-R selected hint01: source 1.11x → predicted target 1.11x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,9d,hint02,1.056067634354054,1.0581422481234555,1.0,,Correct,"HALO-R selected hint02: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q1,hint04,1.0556568811798615,1.0719572829123905,1.0,,Correct,"HALO-R selected hint04: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q10,hint02,1.14579869440888,1.467734648014948,1.0057077552761893,,Correct,"HALO-R selected hint02: source 1.19x → predicted target 1.47x. 7 ops affected (5↑, 0⚠). Risk=0.77"
B_SATA->A_NVMe,tpch_q11,NATIVE,1.0125494925795093,1.0,1.0,"TEMP_TABLE_SCAN(+0.52), FILTER(+0.58), TABLE_SCAN(+1.22)",Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.19x) but 3 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_NVMe,tpch_q12,hint02,1.0247621518156766,1.7116333977795284,1.0056027135376195,,Correct,"HALO-R selected hint02: source 1.71x → predicted target 1.71x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q13,hint05,1.0640868471983689,1.06843173517771,2.8807186955772157,,Correct,"HALO-R selected hint05: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q14,hint01,1.235145264992382,1.235145264992382,1.0019157239816956,,Correct,"HALO-R selected hint01: source 1.24x → predicted target 1.24x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q16,hint01,1.1513176074573552,1.1513176074573552,1.410001308238727,,Correct,"HALO-R selected hint01: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q17,hint01,1.201818967308183,1.201818967308183,1.014064031145326,,Correct,"HALO-R selected hint01: source 1.20x → predicted target 1.20x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q19,hint04,1.1499839332841941,1.1721094618707313,1.0,,Correct,"HALO-R selected hint04: source 1.17x → predicted target 1.17x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q2,hint01,1.0239745850190982,1.0239745850190982,1.00589310295352,,Correct,"HALO-R selected hint01: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q20,hint04,1.0031068705924997,1.0222152165032952,1.003565819602828,,Correct,"HALO-R selected hint04: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q21,hint05,1.008423039935938,1.0210844505554915,1.315102153434175,,Correct,"HALO-R selected hint05: source 1.02x → predicted target 1.02x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q22,hint05,1.0884104508203452,1.1058126707289864,1.009420535526872,,Correct,"HALO-R selected hint05: source 1.11x → predicted target 1.11x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q3,hint02,0.9811086904361147,5.390965626946423,0.9992951132764645,,Correct,"HALO-R selected hint02: source 4.11x → predicted target 5.39x. 5 ops affected (2↑, 0⚠). Risk=1.20"
B_SATA->A_NVMe,tpch_q4,NATIVE,0.9910720092931565,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint04 (src 1.02x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_NVMe,tpch_q6,hint01,1.0501880066056977,1.0501880066056977,1.0093675533667783,,Correct,"HALO-R selected hint01: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q7,hint01,1.0401677702580827,1.0401677702580827,1.4061241604505832,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_NVMe,tpch_q8,hint02,1.042237490688101,1.0670629030193646,1.007982538666963,,Correct,"HALO-R selected hint02: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,10a,hint05,1.034249033225173,1.0556585878378142,1.0,,Correct,"HALO-R selected hint05: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,10b,hint05,1.0383211615119476,1.059066080624627,1.0,,Correct,"HALO-R selected hint05: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,10c,hint01,1.1071808219348547,1.1071808219348547,1.0,,Correct,"HALO-R selected hint01: source 1.11x → predicted target 1.11x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,11a,hint01,1.1289844133942977,1.1289844133942977,1.0,,Correct,"HALO-R selected hint01: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,11b,hint01,2.498564078363677,2.498564078363677,1.0,,Correct,"HALO-R selected hint01: source 2.50x → predicted target 2.50x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,11c,hint05,1.0883372801480864,1.0974698862752919,1.0,,Correct,"HALO-R selected hint05: source 1.10x → predicted target 1.10x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,11d,hint01,1.0391674149500922,1.0391674149500922,1.0,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,12a,hint01,1.293702679484336,1.293702679484336,1.0,,Correct,"HALO-R selected hint01: source 1.29x → predicted target 1.29x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,12b,NATIVE,0.9825599763535435,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,12c,hint05,1.1774482884111515,1.1828266565833907,1.0,,Correct,"HALO-R selected hint05: source 1.18x → predicted target 1.18x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,13a,hint01,1.083702196481909,1.083702196481909,1.0,,Correct,"HALO-R selected hint01: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,13b,NATIVE,0.952043961975156,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 0.98x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,13c,hint05,1.120454225547214,1.1285813367122595,1.0,,Correct,"HALO-R selected hint05: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,13d,hint05,1.1133228484076347,1.1211078665339342,1.0,,Correct,"HALO-R selected hint05: source 1.12x → predicted target 1.12x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,14a,hint01,1.1197843556198888,1.1197843556198888,1.0,,Correct,"HALO-R selected hint01: source 1.12x → predicted target 1.12x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,14b,NATIVE,1.0113362089851199,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.02x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,14c,hint05,1.1845879804361958,1.2203858985141518,1.0,,Correct,"HALO-R selected hint05: source 1.22x → predicted target 1.22x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,15a,hint05,1.047430962702331,1.0761740126567978,1.0,,Correct,"HALO-R selected hint05: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,15b,hint01,1.0948604269360507,1.0948604269360507,1.0,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,15c,hint05,1.2249944059013702,1.2261567798396298,1.0,,Correct,"HALO-R selected hint05: source 1.23x → predicted target 1.23x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,15d,hint05,1.0727670295881304,1.0815594012133898,1.0,,Correct,"HALO-R selected hint05: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,16a,NATIVE,1.0106488328120948,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,16b,hint05,1.190278484697088,1.2117962423135602,1.0,,Correct,"HALO-R selected hint05: source 1.21x → predicted target 1.21x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,16c,hint01,1.058721381621183,1.058721381621183,1.0,,Correct,"HALO-R selected hint01: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,16d,hint01,1.0950989897736654,1.0950989897736654,1.0,,Correct,"HALO-R selected hint01: source 1.10x → predicted target 1.10x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,17a,hint01,1.2423926769893148,1.2423926769893148,1.0,,Correct,"HALO-R selected hint01: source 1.24x → predicted target 1.24x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,17b,hint05,1.034774079014253,1.0392058941692786,1.0,,Correct,"HALO-R selected hint05: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,17c,hint05,1.0254543215599714,1.0572460450975099,1.0,,Correct,"HALO-R selected hint05: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,17d,hint05,1.0460849843321645,1.0500225946499486,1.0,,Correct,"HALO-R selected hint05: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,17e,hint05,0.9727399293138843,1.05476296859335,1.0,,Correct,"HALO-R selected hint05: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,17f,NATIVE,1.0081609789743586,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,18a,NATIVE,0.9606949034515393,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,18b,hint01,1.1532980076195658,1.1532980076195658,1.0,,Correct,"HALO-R selected hint01: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,18c,hint05,1.142544143174995,1.1496655678549097,1.0,,Correct,"HALO-R selected hint05: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,19a,hint05,1.1093440851262601,1.1214619089064453,1.0,,Correct,"HALO-R selected hint05: source 1.12x → predicted target 1.12x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,19b,hint05,1.0566003792774632,1.0687848398282798,1.0,,Correct,"HALO-R selected hint05: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,19c,hint01,1.2259543217259425,1.2259543217259425,1.0,,Correct,"HALO-R selected hint01: source 1.23x → predicted target 1.23x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,19d,hint01,1.0759276842189338,1.0759276842189338,1.0,,Correct,"HALO-R selected hint01: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,1a,hint01,1.043875935424715,1.043875935424715,1.0,,Correct,"HALO-R selected hint01: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,1b,hint01,1.0485043994108847,1.0485043994108847,1.0,,Correct,"HALO-R selected hint01: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,1c,hint01,1.209032060695091,1.209032060695091,1.0,,Correct,"HALO-R selected hint01: source 1.21x → predicted target 1.21x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,1d,hint01,1.0660915493151484,1.0660915493151484,1.0,,Correct,"HALO-R selected hint01: source 1.07x → predicted target 1.07x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,20a,hint01,1.3000299307739502,1.3000299307739502,1.0,,Correct,"HALO-R selected hint01: source 1.30x → predicted target 1.30x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,20b,hint05,1.0909413973419233,1.0985356124471874,1.0,,Correct,"HALO-R selected hint05: source 1.10x → predicted target 1.10x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,20c,hint05,1.0910477331249913,1.0994061297982642,1.0,,Correct,"HALO-R selected hint05: source 1.10x → predicted target 1.10x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,21a,NATIVE,0.9853624854398213,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint05 (src 1.02x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,21b,hint05,1.4817460108616824,1.5012536393499856,1.0,,Correct,"HALO-R selected hint05: source 1.50x → predicted target 1.50x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,21c,hint05,1.4177119678572367,1.4350456885230416,1.0,,Correct,"HALO-R selected hint05: source 1.44x → predicted target 1.44x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,22a,hint01,1.3478580740911335,1.3478580740911335,1.0,,Correct,"HALO-R selected hint01: source 1.35x → predicted target 1.35x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,22b,hint02,1.0210961453128018,1.0330706125545066,1.0,,Correct,"HALO-R selected hint02: source 1.03x → predicted target 1.03x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,22c,hint01,1.1338450404957627,1.1338450404957627,1.0,,Correct,"HALO-R selected hint01: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,22d,hint05,1.1312940042750275,1.1332872832119156,1.0,,Correct,"HALO-R selected hint05: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,23a,hint01,1.0347065229727093,1.0347065229727093,1.0,,Correct,"HALO-R selected hint01: source 1.03x → predicted target 1.03x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,23b,hint01,1.234221935481333,1.234221935481333,1.0,,Correct,"HALO-R selected hint01: source 1.23x → predicted target 1.23x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,23c,hint01,1.2680989745356634,1.2680989745356634,1.0,,Correct,"HALO-R selected hint01: source 1.27x → predicted target 1.27x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,24a,hint05,1.0662369402205718,1.1294725350631523,1.0,,Correct,"HALO-R selected hint05: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,24b,hint05,1.0265503998108598,1.0411557922389114,1.0,,Correct,"HALO-R selected hint05: source 1.04x → predicted target 1.04x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,25a,hint01,1.259267351279027,1.259267351279027,1.0,,Correct,"HALO-R selected hint01: source 1.26x → predicted target 1.26x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,25b,hint01,1.0592069275477927,1.0592069275477927,1.0,,Correct,"HALO-R selected hint01: source 1.06x → predicted target 1.06x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,25c,hint05,1.1058416756951865,1.1120021628807029,1.0,,Correct,"HALO-R selected hint05: source 1.11x → predicted target 1.11x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,26a,NATIVE,0.9850259896686009,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 0.99x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,26b,hint01,1.2842985265264646,1.2842985265264646,1.0,,Correct,"HALO-R selected hint01: source 1.28x → predicted target 1.28x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,26c,hint02,1.345302121276622,1.3493036372178104,1.0,,Correct,"HALO-R selected hint02: source 1.35x → predicted target 1.35x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,27a,hint01,1.1585157342564265,1.1585157342564265,1.0,,Correct,"HALO-R selected hint01: source 1.16x → predicted target 1.16x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,27b,hint01,2.369230167931392,2.369230167931392,1.0,,Correct,"HALO-R selected hint01: source 2.37x → predicted target 2.37x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,27c,hint05,1.7326358521527234,1.8235338817313254,1.0,,Correct,"HALO-R selected hint05: source 1.82x → predicted target 1.82x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,28a,hint01,1.2307333884009533,1.2307333884009533,1.0,,Correct,"HALO-R selected hint01: source 1.23x → predicted target 1.23x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,28b,NATIVE,0.9794382564917886,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,28c,hint01,1.126743176049125,1.126743176049125,1.0,,Correct,"HALO-R selected hint01: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,29a,hint01,1.0834881958630713,1.0834881958630713,1.0,,Correct,"HALO-R selected hint01: source 1.08x → predicted target 1.08x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,29b,hint05,1.0304958887786366,1.0533521311905099,1.0,,Correct,"HALO-R selected hint05: source 1.05x → predicted target 1.05x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,29c,hint01,1.028585357216923,1.028585357216923,1.0,,Correct,"HALO-R selected hint01: source 1.03x → predicted target 1.03x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,2a,hint01,1.321348338307625,1.321348338307625,1.0,,Correct,"HALO-R selected hint01: source 1.32x → predicted target 1.32x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,2b,NATIVE,1.0035936285086207,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,2c,NATIVE,1.0058655156540133,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.01x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,2d,NATIVE,1.0003281802469728,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 1.00x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,30a,hint05,1.1529478681567922,1.1541460666920158,1.0,,Correct,"HALO-R selected hint05: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,30b,NATIVE,0.8487064614691472,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint02 (src 0.94x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,30c,hint02,1.4310871438571426,1.4508647883340036,1.0,,Correct,"HALO-R selected hint02: source 1.45x → predicted target 1.45x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,31a,NATIVE,0.989965758806103,1.0,1.0,,Correct,HALO-R rejected all hints for safety. Best was hint01 (src 0.99x) but 0 high-risk ops detected. Keeping native to avoid regression.
B_SATA->A_SATA,31b,hint01,1.133184079203177,1.133184079203177,1.0,,Correct,"HALO-R selected hint01: source 1.13x → predicted target 1.13x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,31c,hint01,1.2019054369373676,1.2019054369373676,1.0,,Correct,"HALO-R selected hint01: source 1.20x → predicted target 1.20x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,32a,hint01,1.0280036715846337,1.0280036715846337,1.0,,Correct,"HALO-R selected hint01: source 1.03x → predicted target 1.03x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,32b,hint05,1.0662177546922493,1.149576658997991,1.0,,Correct,"HALO-R selected hint05: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,33a,hint05,1.2716042327094574,1.4310126057472756,1.0,,Correct,"HALO-R selected hint05: source 1.43x → predicted target 1.43x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,33b,hint05,1.3303169637715135,1.500143042539412,1.0,,Correct,"HALO-R selected hint05: source 1.50x → predicted target 1.50x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,33c,hint05,1.3892892722363817,1.397630369154555,1.0,,Correct,"HALO-R selected hint05: source 1.40x → predicted target 1.40x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,3a,hint05,1.150721721016883,1.1540328970394371,1.0,,Correct,"HALO-R selected hint05: source 1.15x → predicted target 1.15x. 0 ops affected (0↑, 0⚠). Risk=0.00"
B_SATA->A_SATA,3b,hint01,1.0914323549656977,1.0914323549656977,1.0,,Correct,"HALO-R selected hint01: source 1.09x → predicted target 1.09x. 0 ops affected (0↑, 0⚠). Risk=0.00"
